id,label,language
42978,0.0,0.0
129694,0.0,1.0
50520,1.0,0.0
174578,0.0,1.0
115313,1.0,1.0
80084,0.0,0.0
103890,0.0,1.0
128077,1.0,0.0
152926,1.0,0.0
35626,0.0,0.0
152105,0.0,1.0
12874,0.0,0.0
102129,1.0,0.0
114492,0.0,0.0
148073,0.0,1.0
42503,0.0,0.0
108199,0.0,1.0
590,0.0,0.0
156708,0.0,0.0
79993,0.0,1.0
145677,1.0,0.0
42154,0.0,1.0
74067,0.0,0.0
61304,0.0,1.0
52338,0.0,1.0
176829,0.0,1.0
94254,0.0,1.0
40015,0.0,1.0
54750,1.0,1.0
181741,0.0,0.0
51536,1.0,1.0
17777,0.0,0.0
30807,0.0,0.0
179264,1.0,1.0
124170,0.0,1.0
67014,1.0,1.0
92207,0.0,1.0
114366,1.0,0.0
35537,0.0,1.0
181103,0.0,1.0
165970,1.0,1.0
41629,0.0,1.0
67292,0.0,0.0
115975,0.0,1.0
176042,0.0,0.0
109820,0.0,1.0
22118,0.0,0.0
82198,0.0,1.0
72134,0.0,0.0
104220,0.0,0.0
118623,0.0,1.0
67908,1.0,0.0
116607,0.0,1.0
43846,1.0,1.0
16617,0.0,1.0
123801,0.0,1.0
139945,1.0,1.0
72789,0.0,0.0
39910,0.0,0.0
122529,0.0,0.0
50126,0.0,1.0
153841,1.0,0.0
37894,0.0,1.0
12868,0.0,1.0
53187,1.0,1.0
214,1.0,1.0
39877,1.0,1.0
53596,0.0,0.0
164241,1.0,1.0
78671,0.0,1.0
94117,0.0,0.0
20409,0.0,1.0
107682,0.0,0.0
65211,0.0,0.0
10213,0.0,1.0
36044,0.0,0.0
89020,0.0,0.0
182211,0.0,0.0
15416,0.0,0.0
69835,1.0,0.0
52862,0.0,0.0
109946,0.0,0.0
66299,0.0,0.0
146989,0.0,1.0
119012,1.0,1.0
94422,1.0,1.0
60347,0.0,0.0
90733,0.0,1.0
101046,0.0,0.0
83310,0.0,0.0
155956,0.0,1.0
27829,1.0,0.0
31418,1.0,0.0
134912,0.0,1.0
139681,1.0,1.0
172241,0.0,1.0
128121,0.0,0.0
101771,0.0,1.0
40522,1.0,0.0
60434,0.0,0.0
137053,0.0,1.0
89314,0.0,0.0
8094,1.0,1.0
84070,1.0,1.0
119345,0.0,0.0
28682,0.0,1.0
5806,0.0,0.0
107666,0.0,0.0
11334,1.0,0.0
175564,1.0,0.0
51933,1.0,0.0
124344,0.0,1.0
67999,0.0,1.0
15116,0.0,0.0
181754,1.0,1.0
172341,1.0,1.0
114856,0.0,1.0
158096,0.0,0.0
157917,1.0,1.0
140614,0.0,1.0
43636,1.0,0.0
129592,1.0,0.0
143674,0.0,1.0
11097,0.0,0.0
34459,1.0,0.0
115250,0.0,0.0
45019,1.0,0.0
52102,0.0,0.0
128286,1.0,0.0
7887,0.0,0.0
54057,0.0,1.0
129004,0.0,1.0
67940,1.0,1.0
58750,0.0,1.0
9890,0.0,0.0
148518,1.0,1.0
178951,1.0,0.0
99973,0.0,0.0
60228,0.0,1.0
35209,0.0,1.0
150008,0.0,0.0
129966,0.0,0.0
176839,1.0,1.0
166537,0.0,1.0
80490,0.0,0.0
144834,0.0,1.0
96676,1.0,1.0
37322,0.0,0.0
67783,1.0,0.0
98043,0.0,1.0
149580,0.0,1.0
69092,1.0,1.0
139810,0.0,1.0
24499,0.0,0.0
75897,0.0,1.0
119819,0.0,1.0
96264,1.0,1.0
109309,1.0,1.0
79122,0.0,1.0
27028,1.0,1.0
102736,0.0,1.0
68112,0.0,0.0
24429,0.0,1.0
31330,1.0,1.0
26508,0.0,0.0
13903,1.0,0.0
173255,0.0,1.0
158367,0.0,1.0
104299,1.0,0.0
161405,0.0,1.0
27968,0.0,0.0
116584,0.0,0.0
116076,1.0,0.0
162624,1.0,1.0
41327,0.0,0.0
67322,0.0,0.0
70001,0.0,0.0
133478,1.0,1.0
155559,0.0,0.0
171603,0.0,1.0
84012,0.0,1.0
29093,0.0,0.0
160729,1.0,1.0
84489,0.0,1.0
137822,0.0,1.0
3536,0.0,1.0
72139,0.0,0.0
86453,1.0,1.0
122768,0.0,0.0
103467,0.0,0.0
107885,0.0,0.0
167508,0.0,1.0
107929,0.0,1.0
100690,0.0,0.0
31370,0.0,0.0
105754,0.0,0.0
15894,0.0,1.0
22726,0.0,0.0
97862,1.0,0.0
43049,1.0,0.0
165995,0.0,1.0
172346,0.0,0.0
50901,1.0,0.0
92382,0.0,0.0
102311,1.0,0.0
179924,0.0,0.0
15950,0.0,1.0
6296,0.0,1.0
30309,0.0,1.0
173068,0.0,1.0
45018,1.0,1.0
113210,0.0,0.0
64269,1.0,1.0
45799,0.0,0.0
156998,1.0,0.0
79585,0.0,0.0
27286,0.0,1.0
103519,0.0,0.0
83372,0.0,0.0
126911,0.0,1.0
135790,1.0,1.0
10603,0.0,1.0
33307,0.0,0.0
149657,1.0,1.0
90861,0.0,0.0
74827,0.0,0.0
17108,1.0,1.0
144577,0.0,1.0
92699,0.0,1.0
149155,0.0,1.0
108542,0.0,0.0
146521,0.0,0.0
165598,0.0,0.0
37722,0.0,1.0
182213,0.0,1.0
65144,0.0,0.0
22926,0.0,0.0
134465,1.0,0.0
61854,0.0,1.0
181295,0.0,1.0
114737,0.0,1.0
61510,0.0,1.0
61041,1.0,0.0
63972,0.0,0.0
154330,0.0,1.0
124347,0.0,0.0
35617,0.0,0.0
5511,1.0,0.0
163268,0.0,0.0
127396,0.0,1.0
134396,0.0,1.0
131500,0.0,1.0
43747,0.0,0.0
134507,1.0,0.0
168572,0.0,1.0
35496,0.0,0.0
49436,0.0,0.0
125218,1.0,0.0
6635,0.0,1.0
41841,0.0,0.0
39688,0.0,0.0
177002,1.0,1.0
42899,0.0,1.0
68381,0.0,0.0
68575,0.0,1.0
18906,0.0,0.0
110868,0.0,1.0
124100,0.0,0.0
140893,0.0,1.0
173662,0.0,0.0
27984,1.0,1.0
60187,0.0,1.0
42657,1.0,1.0
71280,0.0,1.0
107344,0.0,0.0
26295,0.0,0.0
55145,1.0,1.0
91700,0.0,1.0
75130,0.0,1.0
2943,1.0,0.0
17724,1.0,1.0
121789,0.0,0.0
181027,0.0,0.0
99537,0.0,0.0
49326,0.0,1.0
91495,0.0,0.0
55706,1.0,0.0
45690,0.0,1.0
115429,0.0,0.0
49306,0.0,1.0
177460,0.0,0.0
180287,1.0,0.0
110199,1.0,0.0
69311,0.0,0.0
60992,1.0,0.0
128026,1.0,0.0
13108,1.0,0.0
71717,0.0,0.0
26500,0.0,1.0
43832,1.0,0.0
144999,1.0,0.0
32993,0.0,0.0
111428,1.0,0.0
165783,1.0,1.0
79331,1.0,0.0
83171,1.0,1.0
60957,0.0,0.0
141352,1.0,0.0
14274,1.0,1.0
128556,0.0,0.0
171639,1.0,1.0
116325,0.0,0.0
46020,1.0,0.0
11326,1.0,1.0
17160,0.0,1.0
51118,0.0,1.0
111088,1.0,0.0
121560,0.0,1.0
46044,0.0,0.0
32920,0.0,1.0
116201,0.0,0.0
172131,0.0,1.0
161324,1.0,1.0
156487,1.0,0.0
25650,0.0,1.0
115288,1.0,0.0
177476,1.0,1.0
7435,0.0,0.0
179021,1.0,1.0
73889,1.0,0.0
117992,0.0,0.0
15837,0.0,1.0
8556,1.0,0.0
134713,0.0,1.0
16274,1.0,1.0
179147,0.0,1.0
67966,0.0,1.0
6879,1.0,0.0
165604,0.0,1.0
49973,1.0,0.0
59062,1.0,0.0
33704,1.0,0.0
48123,1.0,1.0
91651,1.0,1.0
109948,0.0,0.0
81427,0.0,1.0
124808,1.0,1.0
124208,0.0,0.0
86527,1.0,0.0
44242,1.0,0.0
146743,0.0,0.0
163589,1.0,0.0
8156,0.0,0.0
150775,0.0,0.0
97516,0.0,1.0
117693,0.0,1.0
63726,0.0,1.0
166283,1.0,0.0
43855,0.0,1.0
33711,0.0,0.0
1100,0.0,1.0
55703,1.0,1.0
113800,0.0,0.0
113310,0.0,0.0
175726,1.0,0.0
170336,0.0,0.0
166407,0.0,0.0
13636,0.0,1.0
101292,1.0,0.0
137954,0.0,1.0
97587,0.0,0.0
62857,0.0,1.0
131833,1.0,0.0
6291,0.0,1.0
1996,1.0,0.0
79602,0.0,1.0
180692,0.0,1.0
106112,0.0,0.0
136834,0.0,1.0
110227,0.0,0.0
109512,1.0,0.0
17369,0.0,0.0
90916,0.0,0.0
176368,0.0,1.0
8261,1.0,0.0
156431,1.0,0.0
127178,0.0,0.0
147130,0.0,1.0
131960,0.0,1.0
143866,1.0,1.0
111427,1.0,0.0
129565,1.0,0.0
95027,0.0,1.0
39244,0.0,0.0
101865,1.0,1.0
29764,1.0,0.0
162746,0.0,1.0
147154,1.0,0.0
1587,1.0,0.0
122928,0.0,0.0
83829,1.0,1.0
13422,0.0,1.0
140663,0.0,1.0
9546,0.0,1.0
30413,0.0,1.0
170772,1.0,1.0
359,0.0,1.0
22097,0.0,0.0
56266,0.0,0.0
156624,0.0,0.0
132628,1.0,0.0
40635,1.0,1.0
127148,0.0,0.0
172717,0.0,1.0
44423,0.0,1.0
173025,0.0,0.0
98170,0.0,0.0
49692,0.0,0.0
120989,1.0,1.0
172501,0.0,1.0
161109,1.0,0.0
56029,1.0,0.0
126967,0.0,1.0
76760,1.0,1.0
72956,0.0,1.0
28595,0.0,0.0
58912,1.0,1.0
93575,0.0,1.0
14928,0.0,1.0
11061,0.0,1.0
121398,0.0,0.0
140977,0.0,1.0
138667,0.0,0.0
13779,1.0,0.0
103050,1.0,0.0
54035,0.0,0.0
149191,0.0,0.0
28117,0.0,0.0
112714,1.0,1.0
141909,0.0,1.0
146240,0.0,1.0
146737,1.0,0.0
164391,0.0,1.0
20280,0.0,1.0
68927,0.0,0.0
18983,0.0,1.0
86619,0.0,0.0
159923,0.0,0.0
96563,1.0,0.0
178284,1.0,0.0
134333,1.0,1.0
122119,0.0,0.0
79957,0.0,1.0
156814,1.0,0.0
49360,1.0,0.0
117963,0.0,0.0
3046,0.0,0.0
114948,0.0,0.0
49052,0.0,0.0
25968,0.0,0.0
170231,1.0,0.0
98082,1.0,1.0
110849,1.0,1.0
138261,0.0,0.0
146012,0.0,1.0
93313,0.0,0.0
126352,0.0,0.0
19890,0.0,1.0
86828,0.0,1.0
81296,0.0,1.0
73104,1.0,1.0
19613,1.0,0.0
65187,1.0,0.0
102120,1.0,0.0
72868,0.0,1.0
134050,0.0,1.0
40308,0.0,0.0
98932,0.0,1.0
169758,0.0,1.0
122286,0.0,0.0
132963,0.0,0.0
178190,1.0,0.0
69289,0.0,0.0
102259,0.0,1.0
162451,0.0,0.0
25824,1.0,0.0
101776,1.0,0.0
143455,1.0,0.0
145376,1.0,0.0
171169,0.0,1.0
85440,1.0,0.0
37542,1.0,1.0
108382,1.0,1.0
16634,0.0,1.0
145897,1.0,1.0
126226,1.0,0.0
97204,1.0,1.0
129013,1.0,0.0
145095,0.0,0.0
22280,0.0,1.0
161511,0.0,1.0
134598,0.0,0.0
25844,0.0,1.0
97399,0.0,1.0
133647,0.0,1.0
42631,0.0,1.0
178674,0.0,1.0
36495,0.0,0.0
52773,0.0,0.0
4099,1.0,1.0
125097,0.0,1.0
46852,0.0,1.0
104375,1.0,0.0
48514,0.0,1.0
21539,0.0,0.0
22967,1.0,0.0
158163,0.0,1.0
158843,1.0,1.0
180432,1.0,0.0
180624,0.0,0.0
136542,1.0,1.0
69984,0.0,0.0
172051,0.0,0.0
108885,1.0,0.0
149565,0.0,1.0
160287,0.0,0.0
59304,0.0,0.0
178290,0.0,0.0
118306,1.0,0.0
83478,0.0,0.0
83807,1.0,1.0
92412,0.0,0.0
94505,1.0,1.0
7193,0.0,1.0
31210,1.0,1.0
131781,0.0,1.0
140842,0.0,1.0
27176,1.0,0.0
116059,0.0,0.0
153455,0.0,0.0
81902,0.0,0.0
116875,0.0,1.0
100965,0.0,1.0
167189,0.0,1.0
58580,0.0,1.0
143552,0.0,0.0
139567,1.0,1.0
10346,1.0,1.0
40797,0.0,0.0
82924,0.0,0.0
129242,0.0,1.0
178716,0.0,0.0
56993,0.0,0.0
160035,0.0,0.0
69862,0.0,1.0
25801,0.0,0.0
148184,0.0,0.0
145181,0.0,1.0
16165,0.0,0.0
136712,0.0,0.0
142432,0.0,1.0
157344,0.0,0.0
1762,0.0,0.0
149639,1.0,1.0
174461,0.0,0.0
107121,0.0,0.0
85161,0.0,1.0
174586,0.0,0.0
169465,0.0,0.0
126803,1.0,0.0
28464,0.0,1.0
165491,0.0,1.0
114904,0.0,0.0
121237,1.0,0.0
153347,0.0,0.0
134023,1.0,0.0
149835,0.0,1.0
54024,0.0,0.0
120257,1.0,1.0
138542,0.0,1.0
166508,1.0,0.0
82760,0.0,1.0
28830,1.0,1.0
15061,0.0,1.0
67306,0.0,0.0
74878,0.0,0.0
15406,0.0,0.0
55937,1.0,1.0
61333,0.0,1.0
167626,1.0,1.0
93416,0.0,0.0
26949,1.0,1.0
71416,0.0,0.0
48428,0.0,0.0
26239,0.0,1.0
12815,1.0,1.0
12325,1.0,0.0
131802,0.0,1.0
83893,1.0,0.0
179606,1.0,0.0
76245,0.0,1.0
135882,0.0,0.0
128224,0.0,1.0
44810,0.0,0.0
23396,0.0,1.0
159412,0.0,1.0
162538,0.0,1.0
59517,0.0,1.0
120399,1.0,1.0
9093,0.0,0.0
181587,0.0,1.0
173900,0.0,0.0
164726,0.0,1.0
146075,1.0,1.0
85512,0.0,1.0
61053,0.0,1.0
111766,1.0,1.0
18943,1.0,0.0
1111,1.0,1.0
178073,0.0,1.0
50457,0.0,0.0
130185,0.0,0.0
132830,0.0,0.0
92770,0.0,0.0
41544,0.0,0.0
48172,0.0,0.0
140793,1.0,0.0
16577,1.0,1.0
73587,0.0,1.0
147433,1.0,1.0
135106,0.0,0.0
45080,0.0,1.0
53038,1.0,0.0
110879,0.0,0.0
144573,1.0,0.0
17949,0.0,0.0
80163,0.0,1.0
142137,1.0,0.0
74745,0.0,1.0
61962,0.0,0.0
165878,0.0,1.0
8252,0.0,0.0
26182,1.0,1.0
112719,0.0,1.0
44784,0.0,1.0
82728,0.0,0.0
1210,0.0,1.0
87436,1.0,0.0
22928,0.0,0.0
176345,0.0,1.0
55632,0.0,1.0
11898,1.0,0.0
74671,1.0,1.0
18768,1.0,0.0
165419,0.0,1.0
3034,0.0,1.0
106890,0.0,1.0
3484,1.0,0.0
109859,1.0,1.0
169578,1.0,1.0
122986,0.0,0.0
30214,1.0,0.0
146784,0.0,0.0
99907,0.0,1.0
8173,1.0,1.0
122713,0.0,0.0
100591,1.0,0.0
85993,0.0,0.0
45015,1.0,1.0
32461,0.0,1.0
97988,0.0,1.0
136842,0.0,1.0
4684,1.0,1.0
152593,1.0,0.0
105256,0.0,1.0
17003,0.0,1.0
39840,0.0,0.0
82650,1.0,0.0
86034,0.0,1.0
64826,0.0,1.0
58947,0.0,0.0
95494,0.0,1.0
55175,1.0,1.0
992,0.0,0.0
118079,1.0,0.0
53517,1.0,0.0
97639,1.0,1.0
125945,1.0,0.0
135840,0.0,0.0
174211,0.0,0.0
135604,1.0,1.0
67818,0.0,1.0
23255,0.0,0.0
11456,1.0,0.0
45979,1.0,1.0
42018,0.0,0.0
129673,0.0,1.0
56217,1.0,1.0
149041,0.0,1.0
10113,0.0,0.0
82069,0.0,0.0
181017,0.0,0.0
142928,1.0,0.0
171910,0.0,1.0
99856,1.0,0.0
28256,0.0,0.0
145806,0.0,1.0
129924,1.0,0.0
141236,0.0,0.0
62353,1.0,0.0
45274,1.0,1.0
70990,0.0,0.0
48784,0.0,1.0
46638,1.0,1.0
69729,0.0,0.0
99550,0.0,0.0
107834,0.0,1.0
112914,0.0,1.0
125226,0.0,0.0
92812,1.0,0.0
110445,1.0,1.0
123054,0.0,0.0
151311,1.0,1.0
20032,1.0,0.0
152475,0.0,0.0
7335,0.0,1.0
82810,0.0,1.0
163680,0.0,0.0
165222,0.0,0.0
166513,0.0,0.0
176172,1.0,1.0
86048,0.0,0.0
181127,1.0,0.0
122716,0.0,1.0
131318,0.0,1.0
94620,0.0,0.0
68447,0.0,1.0
102131,0.0,0.0
88483,0.0,1.0
158836,1.0,0.0
163252,0.0,1.0
82110,1.0,0.0
177370,1.0,0.0
139846,1.0,0.0
164672,0.0,1.0
25157,0.0,0.0
51573,1.0,1.0
151244,1.0,1.0
62663,0.0,1.0
146860,0.0,1.0
62773,0.0,1.0
137367,0.0,1.0
126759,1.0,1.0
96639,1.0,1.0
106774,0.0,1.0
39460,0.0,1.0
73317,1.0,1.0
115581,1.0,1.0
152827,1.0,0.0
119270,0.0,1.0
135801,1.0,1.0
115843,0.0,1.0
41859,0.0,0.0
107691,0.0,0.0
178626,0.0,0.0
70284,1.0,1.0
105232,0.0,0.0
11069,1.0,0.0
135851,1.0,0.0
120145,1.0,1.0
82492,0.0,0.0
35691,1.0,0.0
127468,0.0,0.0
61357,0.0,0.0
147311,0.0,0.0
173774,0.0,0.0
7746,0.0,0.0
169678,1.0,1.0
25117,0.0,1.0
64756,0.0,1.0
104271,0.0,0.0
127232,0.0,0.0
176347,0.0,1.0
162102,0.0,0.0
147142,0.0,0.0
155728,1.0,0.0
175518,0.0,0.0
151275,1.0,0.0
79837,0.0,0.0
13011,1.0,0.0
147994,1.0,0.0
146325,0.0,1.0
180849,1.0,1.0
168656,0.0,1.0
3422,0.0,1.0
66326,0.0,0.0
168185,1.0,1.0
106140,0.0,1.0
178627,0.0,1.0
3158,0.0,0.0
159544,1.0,0.0
90132,0.0,0.0
5832,0.0,1.0
11303,1.0,1.0
85480,0.0,0.0
107133,0.0,0.0
134605,0.0,0.0
25447,0.0,1.0
1216,1.0,1.0
162748,0.0,1.0
37359,0.0,0.0
150854,0.0,0.0
89201,1.0,0.0
146449,0.0,0.0
149940,0.0,0.0
164190,1.0,0.0
158113,0.0,1.0
112012,0.0,0.0
75612,0.0,1.0
35088,0.0,1.0
169309,1.0,0.0
5888,0.0,0.0
23851,0.0,1.0
126711,0.0,1.0
176384,0.0,1.0
16955,0.0,1.0
125925,0.0,1.0
10466,1.0,1.0
134135,0.0,0.0
167108,0.0,1.0
19723,0.0,1.0
72365,1.0,1.0
49799,0.0,1.0
8398,0.0,1.0
73140,0.0,1.0
66546,0.0,1.0
19735,1.0,0.0
136821,0.0,0.0
45740,1.0,0.0
156196,0.0,0.0
64340,1.0,1.0
23458,1.0,0.0
24897,1.0,0.0
57089,0.0,0.0
163108,1.0,0.0
25320,0.0,1.0
47465,1.0,1.0
72999,0.0,1.0
97411,1.0,0.0
3690,0.0,0.0
115501,1.0,1.0
121639,0.0,1.0
23806,0.0,0.0
138112,1.0,0.0
10585,1.0,1.0
47537,1.0,1.0
178562,0.0,0.0
58771,0.0,1.0
93650,1.0,0.0
87854,0.0,1.0
26046,0.0,0.0
85381,1.0,0.0
56915,0.0,0.0
43915,1.0,0.0
27711,0.0,0.0
45730,0.0,0.0
148663,0.0,0.0
64251,1.0,0.0
60403,1.0,0.0
103527,1.0,1.0
89758,1.0,0.0
29890,0.0,0.0
123757,0.0,0.0
4328,0.0,0.0
160257,0.0,0.0
14277,0.0,1.0
90269,0.0,0.0
82875,0.0,1.0
62242,1.0,1.0
14730,1.0,0.0
115774,0.0,1.0
16837,1.0,1.0
164974,1.0,0.0
177135,0.0,1.0
57073,1.0,0.0
109674,1.0,1.0
133252,1.0,1.0
177031,0.0,1.0
131174,0.0,0.0
172267,1.0,1.0
118128,0.0,0.0
88344,0.0,1.0
60485,0.0,1.0
118523,0.0,1.0
143723,0.0,1.0
77842,1.0,0.0
72579,1.0,0.0
116220,0.0,0.0
14544,0.0,0.0
101489,0.0,1.0
144249,0.0,0.0
107452,1.0,1.0
138780,0.0,0.0
73097,0.0,0.0
155500,0.0,1.0
91845,0.0,0.0
46025,0.0,0.0
19787,0.0,1.0
138404,1.0,1.0
113918,0.0,1.0
13415,0.0,0.0
80152,0.0,1.0
40825,0.0,1.0
117714,0.0,1.0
56826,0.0,0.0
28608,0.0,1.0
76640,1.0,1.0
88250,0.0,1.0
33594,0.0,0.0
155346,0.0,0.0
122719,0.0,1.0
61565,0.0,1.0
49781,0.0,1.0
46579,0.0,0.0
9693,0.0,0.0
69305,1.0,0.0
8081,1.0,0.0
35730,0.0,1.0
159642,0.0,1.0
149926,0.0,1.0
22574,0.0,1.0
102510,1.0,1.0
47685,0.0,0.0
136103,0.0,1.0
134139,0.0,1.0
117949,1.0,0.0
135196,0.0,1.0
111643,0.0,0.0
150081,1.0,0.0
95728,0.0,0.0
127567,1.0,0.0
181492,1.0,0.0
167795,0.0,1.0
161335,1.0,0.0
89645,1.0,0.0
91020,0.0,1.0
162104,0.0,1.0
86860,0.0,0.0
129498,1.0,0.0
14787,1.0,1.0
84608,1.0,0.0
178801,0.0,0.0
159867,1.0,1.0
50902,1.0,1.0
111252,0.0,0.0
65596,0.0,1.0
89356,0.0,1.0
22099,1.0,0.0
124000,0.0,0.0
148167,0.0,1.0
56640,0.0,1.0
84279,0.0,1.0
150660,1.0,0.0
78913,0.0,0.0
122347,0.0,0.0
87718,1.0,0.0
37863,1.0,0.0
98316,0.0,0.0
55559,0.0,0.0
29355,0.0,0.0
11146,0.0,1.0
132437,1.0,1.0
127252,0.0,1.0
91619,0.0,1.0
166616,0.0,1.0
168811,1.0,1.0
33351,0.0,1.0
123677,0.0,1.0
103831,0.0,1.0
54513,1.0,0.0
89052,0.0,0.0
18613,0.0,1.0
132285,0.0,1.0
165442,1.0,1.0
92755,0.0,1.0
47579,0.0,0.0
113513,1.0,1.0
62874,0.0,1.0
73447,0.0,1.0
149436,1.0,0.0
164170,0.0,1.0
59201,1.0,0.0
92065,0.0,1.0
116998,0.0,1.0
109884,0.0,1.0
7943,1.0,0.0
79606,0.0,1.0
125954,1.0,1.0
15796,0.0,0.0
96550,0.0,1.0
4657,0.0,1.0
62999,0.0,0.0
63530,1.0,1.0
139606,1.0,1.0
35301,0.0,1.0
166668,0.0,1.0
163520,0.0,0.0
31559,1.0,1.0
181432,0.0,1.0
58451,0.0,0.0
23952,0.0,0.0
115811,0.0,0.0
734,0.0,1.0
11472,0.0,1.0
22340,1.0,0.0
149420,1.0,1.0
92215,0.0,1.0
171046,1.0,1.0
78398,0.0,1.0
137113,0.0,0.0
51313,0.0,1.0
2681,0.0,0.0
15855,1.0,0.0
51838,0.0,0.0
22538,1.0,1.0
31739,0.0,0.0
161675,0.0,0.0
38909,0.0,0.0
34530,1.0,1.0
53392,0.0,1.0
132874,0.0,1.0
24900,0.0,1.0
82540,1.0,0.0
44067,1.0,0.0
51035,0.0,1.0
44468,0.0,0.0
153387,0.0,1.0
119851,0.0,1.0
69146,1.0,0.0
65062,0.0,1.0
149915,0.0,0.0
37939,0.0,1.0
149822,0.0,0.0
46937,0.0,0.0
13119,0.0,0.0
168143,0.0,1.0
44371,1.0,1.0
75553,0.0,1.0
73925,1.0,0.0
124632,1.0,0.0
146624,0.0,1.0
129523,0.0,1.0
111221,0.0,1.0
56551,0.0,0.0
133957,1.0,1.0
60402,1.0,0.0
14709,1.0,0.0
43797,0.0,0.0
112013,0.0,1.0
23216,1.0,0.0
171799,0.0,0.0
28262,1.0,0.0
50017,1.0,0.0
145517,1.0,0.0
154232,1.0,1.0
19570,1.0,0.0
171884,1.0,0.0
145741,0.0,1.0
166891,0.0,1.0
165590,1.0,0.0
162048,1.0,1.0
155105,0.0,1.0
125508,0.0,1.0
112944,0.0,0.0
129658,0.0,1.0
48010,0.0,1.0
17272,0.0,1.0
154347,0.0,1.0
114521,0.0,1.0
47146,1.0,1.0
104439,0.0,0.0
85597,0.0,0.0
10262,0.0,1.0
159192,0.0,0.0
1903,0.0,1.0
8494,0.0,0.0
118324,0.0,0.0
77829,1.0,1.0
49299,1.0,0.0
130577,1.0,0.0
142315,0.0,0.0
153391,1.0,0.0
44939,0.0,1.0
180743,0.0,0.0
38529,1.0,0.0
156599,0.0,0.0
90416,0.0,0.0
60780,0.0,1.0
17497,1.0,1.0
11595,0.0,1.0
12270,0.0,1.0
94677,1.0,1.0
135126,0.0,0.0
78135,1.0,0.0
2481,0.0,1.0
63577,0.0,1.0
123961,0.0,0.0
87491,0.0,1.0
119157,0.0,0.0
66446,1.0,0.0
89676,0.0,0.0
32512,0.0,1.0
112020,1.0,0.0
61485,1.0,1.0
64926,1.0,1.0
50669,0.0,0.0
119511,1.0,0.0
8530,1.0,0.0
5592,0.0,1.0
12110,0.0,1.0
54265,0.0,0.0
83876,1.0,0.0
75502,0.0,1.0
14463,1.0,0.0
173728,0.0,0.0
90599,1.0,1.0
19341,1.0,0.0
94256,0.0,0.0
41288,0.0,0.0
161123,0.0,1.0
89972,0.0,1.0
170091,1.0,0.0
73337,1.0,0.0
142198,0.0,0.0
149368,1.0,1.0
135032,1.0,0.0
32913,0.0,0.0
134929,0.0,1.0
13715,1.0,0.0
107470,0.0,1.0
22234,1.0,1.0
89856,1.0,1.0
19219,0.0,0.0
50191,0.0,1.0
172352,0.0,0.0
26257,0.0,0.0
70059,1.0,0.0
86021,0.0,1.0
52162,0.0,1.0
51301,1.0,1.0
148175,1.0,0.0
4395,0.0,0.0
37631,0.0,0.0
32130,1.0,1.0
93018,1.0,1.0
150235,1.0,1.0
52566,0.0,0.0
64963,0.0,1.0
165390,1.0,0.0
164772,0.0,0.0
70205,0.0,0.0
174104,0.0,0.0
164804,1.0,0.0
149251,1.0,1.0
64203,0.0,1.0
139838,1.0,0.0
14000,0.0,1.0
149349,0.0,0.0
122921,0.0,0.0
164011,0.0,0.0
115698,0.0,1.0
143327,0.0,0.0
33855,0.0,1.0
48645,0.0,0.0
146679,0.0,1.0
140149,0.0,1.0
18278,0.0,0.0
42950,1.0,1.0
10289,0.0,1.0
26193,0.0,0.0
74327,0.0,0.0
110438,0.0,0.0
111120,1.0,0.0
141198,1.0,1.0
62779,0.0,1.0
28880,0.0,0.0
158660,0.0,1.0
27949,0.0,0.0
66661,0.0,0.0
29096,1.0,1.0
5962,1.0,0.0
94823,1.0,0.0
133775,0.0,1.0
25905,0.0,1.0
18603,0.0,0.0
100715,0.0,1.0
83948,0.0,0.0
103118,0.0,1.0
178723,0.0,1.0
157583,0.0,1.0
143607,1.0,0.0
109573,1.0,0.0
38309,0.0,1.0
149141,1.0,0.0
149679,1.0,1.0
139034,0.0,1.0
125835,1.0,0.0
123778,1.0,1.0
164764,1.0,1.0
64290,0.0,0.0
60630,0.0,0.0
16500,0.0,1.0
137829,0.0,1.0
163585,1.0,1.0
69445,0.0,1.0
56353,0.0,0.0
168068,1.0,1.0
19903,0.0,1.0
7307,0.0,1.0
50443,0.0,1.0
179488,0.0,0.0
52700,1.0,1.0
86789,0.0,1.0
95982,1.0,0.0
109962,0.0,1.0
171569,0.0,0.0
28500,0.0,0.0
43137,0.0,0.0
155470,0.0,0.0
45658,0.0,0.0
100736,0.0,0.0
100442,0.0,0.0
133706,1.0,0.0
55173,0.0,1.0
16705,0.0,0.0
52375,0.0,1.0
134722,0.0,0.0
37958,1.0,1.0
91416,1.0,0.0
100285,0.0,0.0
146321,0.0,0.0
36156,1.0,0.0
26066,0.0,0.0
124744,1.0,0.0
96248,0.0,0.0
84021,0.0,0.0
13475,0.0,1.0
117139,0.0,0.0
57369,0.0,0.0
68662,0.0,0.0
12484,1.0,0.0
170615,0.0,0.0
72081,0.0,1.0
134171,0.0,0.0
174623,1.0,1.0
19489,0.0,0.0
151215,1.0,1.0
129312,0.0,1.0
93159,0.0,0.0
165318,1.0,0.0
103552,0.0,0.0
84911,0.0,0.0
116457,0.0,1.0
104681,0.0,0.0
121669,0.0,1.0
155975,0.0,1.0
160754,0.0,0.0
92358,1.0,0.0
144134,0.0,1.0
88186,0.0,0.0
104612,0.0,1.0
143206,1.0,0.0
